Date,Q,Julian,Month,Day,DecYear,MonthSeq,waterYear,Qualifier,i,LogQ,Q7,Q30
1990-03-26,4.47406172625102,51218,3,86,1990.23093607306,1683,1990,A,3830,1.49829665963146,5.29929553470962,3.76142109263931
1990-03-27,4.30416064803896,51219,3,87,1990.23367579909,1683,1990,A,3831,1.45958214745077,4.92308600438291,3.7831306748553
1990-03-28,3.96435849161483,51220,3,88,1990.23641552511,1683,1990,A,3832,1.3773440492138,4.60351016679355,3.81144752122397
1990-03-29,3.73782372066541,51221,3,89,1990.23915525114,1683,1990,A,3833,1.31850354919087,4.33652275817459,3.83882047271369
1990-03-30,3.85109110614012,51222,3,90,1990.24189497717,1683,1990,A,3834,1.34835651234055,4.18280273503034,3.8643056344455
1990-03-31,4.84218072904383,51223,3,91,1990.2446347032,1683,1990,A,3835,1.57736518310716,4.22730063646683,3.92188322206181
1990-04-01,6.39960727932108,51224,4,92,1990.24737442922,1684,1990,A,3836,1.85623662587678,4.51046910015361,4.03609450241548
1990-04-02,6.73940943574521,51225,4,93,1990.25011415525,1684,1990,A,3837,1.90797230027597,4.83409020150992,4.15596915204288
1990-04-03,10.533866849148,51226,4,94,1990.25285388128,1684,1990,A,3838,2.35459548087764,5.72404823023978,4.39949403081351
1990-04-04,14.6964432653435,51227,4,95,1990.25559360731,1684,1990,A,3839,2.68760550977039,7.25720319791531,4.79121040558021
1990-04-05,10.8170353128347,51228,4,96,1990.25833333333,1684,1990,A,3840,2.38112223521107,8.26851913965379,5.05833265632473
1990-04-06,7.95703382959834,51229,4,97,1990.26107305936,1684,1990,A,3841,2.07405629593824,8.8550823858621,5.23295320893157
1990-04-07,8.18356860054776,51230,4,98,1990.26381278539,1684,1990,A,3842,2.10212831471693,9.33242351036266,5.41984439496484
1990-04-08,11.7231743966324,51231,4,99,1990.26655251142,1684,1990,A,3843,2.46156760042981,10.09293309855,5.7247224408676
1990-04-09,9.68436145808766,51232,4,100,1990.26929223744,1684,1990,A,3844,2.2705123636671,10.5136405303132,5.9559766862118
1990-04-10,7.30574636311876,51233,4,101,1990.27203196347,1684,1990,A,3845,1.98866121152612,10.0524804608805,6.10605597196579
1990-04-11,6.54119151116447,51234,4,102,1990.2747716895,1684,1990,A,3846,1.87811933712629,8.88744449599773,6.23348178062484
1990-04-12,6.39960727932108,51235,4,103,1990.27751141553,1684,1990,A,3847,1.85623662587678,8.25638334835293,6.35713200976807
1990-04-13,5.72000296647283,51236,4,104,1990.28025114155,1684,1990,A,3848,1.7439693240057,7.93680751076357,6.4590726566953
1990-04-14,5.06871549999325,51237,4,105,1990.28299086758,1684,1990,A,3849,1.62308743244525,7.49182849639864,6.54024761628551
1990-04-15,5.18198288546796,51238,4,106,1990.28573059361,1684,1990,A,3850,1.64518777944592,6.55737256623229,6.62802984002841
1990-04-16,5.88990404468489,51239,4,107,1990.28847031963,1684,1990,A,3851,1.77323970630582,6.01530722146046,6.73374606647147
1990-04-17,5.80495350557886,51240,4,108,1990.29121004566,1684,1990,A,3852,1.75871160574291,5.8009082418119,6.71864374840818
1990-04-18,5.35188396368002,51241,4,109,1990.29394977169,1684,1990,A,3853,1.67744864166414,5.63100716359984,6.59310572950704
1990-04-19,4.87049757541251,51242,4,110,1990.29668949772,1684,1990,A,3854,1.58319610341795,5.41256292018433,6.52420140334326
1990-04-20,4.44574487988234,51243,4,111,1990.29942922374,1684,1990,A,3855,1.49194743195281,5.2305260506714,6.465679920848
1990-04-21,4.36079434077631,51244,4,112,1990.30216894977,1684,1990,A,3856,1.47265422901813,5.12939445649755,6.42414854617394
1990-04-22,4.47406172625102,51245,4,113,1990.3049086758,1684,1990,A,3857,1.49829665963146,5.02826286232371,6.40904622811064
1990-04-23,4.41742803351367,51246,4,114,1990.30764840183,1684,1990,A,3858,1.48555763385403,4.8179091464421,6.40527064859482
1990-04-24,4.13425956982689,51247,4,115,1990.31038812785,1684,1990,A,3859,1.41930824831283,4.57923858419182,6.39583169980526
1990-04-25,3.90772479887748,51248,4,116,1990.31312785388,1684,1990,A,3860,1.3629553117617,4.37293013207717,6.37695380222614
1990-04-26,3.76614056703409,51249,4,117,1990.31586757991,1684,1990,A,3861,1.32605075482625,4.21516484516597,6.35901979952598
1990-04-27,3.68119002792806,51250,4,118,1990.31860730594,1684,1990,A,3862,1.30323607706008,4.10594272345822,6.34958085073642
1990-04-28,3.48297210334731,51251,4,119,1990.32134703196,1684,1990,A,3863,1.24788598197692,3.98053954668265,6.34108579682581
1990-04-29,3.51128894971599,51252,4,120,1990.32408675799,1684,1990,A,3864,1.25598319220953,3.84300057860621,6.32975905827834
1990-04-30,4.95544811451854,51253,4,121,1990.32682648402,1684,1990,A,3865,1.60048760052801,3.91986059017834,6.33353463779417
1990-05-01,6.65445889663918,51254,5,122,1990.32956621005,1685,1990,A,3866,1.89528714074866,4.27988906543724,6.34202969170477
1990-05-02,5.66336927373547,51255,5,123,1990.33230593607,1685,1990,A,3867,1.73401899315253,4.53069541898838,6.30616168630445
1990-05-03,4.67227965083176,51256,5,124,1990.3350456621,1685,1990,A,3868,1.54164710050508,4.6601438595309,6.11077544636057
1990-05-04,4.16257641619557,51257,5,125,1990.33778538813,1685,1990,A,3869,1.42613421338323,4.72891334356912,5.75964655138897
1990-05-05,4.72891334356912,51258,5,126,1990.34052511416,1685,1990,A,3870,1.55369543902125,4.90690494931509,5.55670915241345
1990-05-06,5.83327035194754,51259,5,127,1990.34326484018,1685,1990,A,3871,1.76357779539408,5.23861657820531,5.48591703649176
1990-05-07,5.26693342457399,51260,5,128,1990.34600456621,1685,1990,A,3872,1.6614483003177,5.2831144796418,5.3886958639593
1990-05-08,4.36079434077631,51261,5,129,1990.34874429224,1685,1990,A,3873,1.47265422901813,4.95544811451854,5.14328319543076
1990-05-09,3.8794079525088,51262,5,130,1990.35148401826,1685,1990,A,3874,1.35568255243262,4.70059649720044,4.9497847452448
1990-05-10,4.58732911172573,51263,5,131,1990.35422374429,1685,1990,A,3875,1.52329796183688,4.68846070589958,4.85917083686504
1990-05-11,21.6907043184069,51264,5,132,1990.35696347032,1685,1990,A,3876,3.07688379634509,7.19247897764405,5.36415459710645
1990-05-12,19.2554555307006,51265,5,133,1990.35970319635,1685,1990,A,3877,2.95779442477465,9.2676992900914,5.79268287215243
1990-05-13,9.8825793826684,51266,5,134,1990.36244292237,1685,1990,A,3878,2.29077354880693,9.84617200876581,5.93143541935895
1990-05-14,7.2491126703814,51267,5,135,1990.3651826484,1685,1990,A,3879,1.98087907108406,10.1293404724526,6.00411532503856
1990-05-15,6.20138935474034,51268,5,136,1990.36792237443,1685,1990,A,3880,1.824773356421,10.3922826173046,6.03809554068097
1990-05-16,5.21029973183663,51269,5,137,1990.37066210046,1685,1990,A,3881,1.65063738421348,10.5824100143514,6.01544206358603
1990-05-17,4.70059649720044,51270,5,138,1990.37340182648,1685,1990,A,3882,1.54768941496104,10.5985910694192,5.97863016330675
1990-05-18,4.36079434077631,51271,5,139,1990.37614155251,1685,1990,A,3883,1.47265422901813,8.12288964404345,5.94559384254329
1990-05-19,3.93604164524615,51272,5,140,1990.37888127854,1685,1990,A,3884,1.37017555973519,5.93440194612138,5.91444531153774
1990-05-20,3.56792264245335,51273,5,141,1990.38162100457,1685,1990,A,3885,1.27198353355598,5.03230812609066,5.88518457029011
1990-05-21,3.45465525697864,51274,5,142,1990.38436073059,1685,1990,A,3886,1.23972267133775,4.49024278131884,5.85497993416352
1990-05-22,3.45465525697864,51275,5,143,1990.38710045662,1685,1990,A,3887,1.23972267133775,4.09785219592431,5.82099971852111
1990-05-23,3.17148679329186,51276,5,144,1990.38984018265,1685,1990,A,3888,1.15420049789959,3.80659320470363,5.77946834384705
1990-05-24,2.94495202234245,51277,5,145,1990.39257990868,1685,1990,A,3889,1.08009252574587,3.55578685115249,5.7398247589309
1990-05-25,2.7467340977617,51278,5,146,1990.3953196347,1685,1990,A,3890,1.01041260510788,3.32520681643611,5.70112506889371
1990-05-26,3.79445741340277,51279,5,147,1990.39805936073,1685,1990,A,3891,1.33354142655541,3.30498049760134,5.70206896377266
1990-05-27,5.52178504189208,51280,5,148,1990.40079908676,1685,1990,A,3892,1.70870118516824,3.58410369752116,5.7634221309048
1990-05-28,4.87049757541251,51281,5,149,1990.40353881279,1685,1990,A,3893,1.58319610341795,3.78636688586886,5.80967297997364
1990-05-29,15.5459486564039,51282,5,150,1990.40627853881,1685,1990,A,3894,2.74380006811403,5.51369451435818,6.2108283035299
1990-05-30,48.1386388267515,51283,5,151,1990.40901826484,1685,1990,A,3895,3.87408515664881,11.937573376281,7.65026799393767
1990-05-31,24.0693194133758,51284,5,152,1990.41175799087,1685,1990,A,3896,3.18093797608886,14.9553401464286,8.23076334449555
1990-06-01,12.1196102457939,51285,6,153,1990.4144977169,1686,1990,A,3897,2.49482482218629,16.2943224532903,8.4459713768975
1990-06-02,7.81544959775495,51286,6,154,1990.41723744292,1686,1990,A,3898,2.05610249232165,16.8687499081978,8.5507437084616
1990-06-03,6.08812196926563,51287,6,155,1990.41997716895,1686,1990,A,3899,1.80633965473216,16.9496551835369,8.61492856023061
1990-06-04,5.23861657820531,51288,6,156,1990.42271689498,1686,1990,A,3900,1.65605745168282,17.0022436125073,8.63191866805181
1990-06-05,4.61564595809441,51289,6,157,1990.425456621,1686,1990,A,3901,1.52945182741126,15.4407717984631,8.59133118825671
1990-06-06,4.07762587708954,51290,6,158,1990.42819634703,1686,1990,A,3902,1.4055149261805,9.14634137708278,8.55168760334056
1990-06-07,3.79445741340277,51291,6,159,1990.43093607306,1686,1990,A,3903,1.33354142655541,6.24993251994379,8.53280970576144
1990-06-08,3.59623948882202,51292,6,160,1990.43367579909,1686,1990,A,3904,1.27988871306309,5.03230812609066,8.52337075697188
1990-06-09,3.39802156424128,51293,6,161,1990.43641552511,1686,1990,A,3905,1.22319336938654,4.40124697844585,8.48372717205574
1990-06-10,3.31307102513525,51294,6,162,1990.43915525114,1686,1990,A,3906,1.19787556140225,4.00481112928437,7.87113939561335
1990-06-11,3.05821940781715,51295,6,163,1990.44189497717,1686,1990,A,3907,1.11783285372872,3.69332581922892,7.33123152485057
1990-06-12,2.69010040502435,51296,6,164,1990.4446347032,1686,1990,A,3908,0.989578518205039,3.41824788307605,7.09148222559576
1990-06-13,2.3786150949689,51297,6,165,1990.44737442922,1686,1990,A,3909,0.866518425447811,3.17553205705882,6.92913230641535
1990-06-14,2.23703086312551,51298,6,166,1990.45011415525,1686,1990,A,3910,0.805149479071519,2.95304254987635,6.79698702336152
1990-06-15,2.52019932681228,51299,6,167,1990.45285388128,1686,1990,A,3911,0.924337996336637,2.7993225267321,6.70731700986071
1990-06-16,2.66178355865567,51300,6,168,1990.45559360731,1686,1990,A,3912,0.978996408874502,2.6941456687913,6.63935657857588
1990-06-17,2.29366455586287,51301,6,169,1990.45833333333,1686,1990,A,3913,0.830150781276936,2.54851617318096,6.5704522524121
1990-06-18,2.06712978491345,51302,6,170,1990.46107305936,1686,1990,A,3914,0.726161067752889,2.40693194133758,6.50815519040101
1990-06-19,1.98217924580741,51303,6,171,1990.46381278539,1686,1990,A,3915,0.684196868653857,2.30580034716373,6.45529707717948
1990-06-20,1.92554555307006,51304,6,172,1990.46655251142,1686,1990,A,3916,0.655209331780604,2.24107612689247,6.40432675371586
1990-06-21,1.84059501396403,51305,6,173,1990.46929223744,1686,1990,A,3917,0.610088896500135,2.18444243415511,6.35052474561538
1990-06-22,1.72732762848932,51306,6,174,1990.47203196347,1686,1990,A,3918,0.546575490777809,2.0711750486804,6.30238610678862
1990-06-23,1.64237708938329,51307,6,175,1990.4747716895,1686,1990,A,3919,0.496144637150917,1.92554555307006,6.25896694235665
1990-06-24,1.52910970390858,51308,6,176,1990.47751141553,1686,1990,A,3920,0.424685673168772,1.8163234313623,6.21837946256155
1990-06-25,1.41584231843387,51309,6,177,1990.48025114155,1686,1990,A,3921,0.347724632032644,1.72328236472236,6.13909229272925
1990-06-26,1.38752547206519,51310,6,178,1990.48299086758,1686,1990,A,3922,0.327521924715124,1.63833182561633,6.00128364040169
1990-06-27,1.30257493295916,51311,6,179,1990.48573059361,1686,1990,A,3923,0.264343023093593,1.54933602274335,5.88235288565324
1990-06-28,1.16099070111577,51312,6,180,1990.48847031963,1686,1990,A,3924,0.149273693308806,1.45224969233645,5.40285428714364
1990-06-29,1.07604016200974,51313,6,181,1990.49121004566,1686,1990,A,3925,0.0732877863308835,1.35920862569651,3.83410099831891
1990-06-30,1.16099070111577,51314,6,182,1990.49394977169,1686,1990,A,3926,0.149273693308806,1.2904391416583,3.07049004124358
1990-07-01,1.13267385474709,51315,7,183,1990.49668949772,1687,1990,A,3927,0.124581080718434,1.23380544892094,2.70425882820869
1990-07-02,1.16099070111577,51316,7,184,1990.49942922374,1687,1990,A,3928,0.149273693308806,1.19739807501836,2.48244353165405
1990-07-03,1.10435700837842,51317,7,185,1990.50216894977,1687,1990,A,3929,0.0992632727341441,1.15694543734882,2.31631803295781
1990-07-04,0.991089622903707,51318,7,186,1990.5049086758,1687,1990,A,3930,-0.0089503119060887,1.11244753591232,2.17473380111442
1990-07-05,0.906139083797675,51319,7,187,1990.50764840183,1687,1990,A,3931,-0.0985624705957758,1.07604016200974,2.0510835719712
1990-07-06,1.18930754748445,51320,7,188,1990.51038812785,1687,1990,A,3932,0.173371244887866,1.09222121707755,1.95480629431769
1990-07-07,1.04772331564106,51321,7,189,1990.51312785388,1687,1990,A,3933,0.0466195392487221,1.07604016200974,1.86324849105897
1990-07-08,0.96277277653503,51322,7,190,1990.51586757991,1687,1990,A,3934,-0.037937848779341,1.05176857940802,1.77546626731607
1990-07-09,0.934455930166353,51323,7,191,1990.51860730594,1687,1990,A,3935,-0.0677908119290222,1.01940646927238,1.69334741284691
1990-07-10,0.96277277653503,51324,7,192,1990.52134703196,1687,1990,A,3936,-0.037937848779341,0.999180150437615,1.61500413789357
1990-07-11,3.79445741340277,51325,7,193,1990.52408675799,1687,1990,A,3937,1.33354142655541,1.39966126336605,1.63954540474642
1990-07-12,2.69010040502435,51326,7,194,1990.52682648402,1687,1990,A,3938,0.989578518205039,1.65451288068415,1.63954540474642
1990-07-13,3.70950687429673,51327,7,195,1990.52956621005,1687,1990,A,3939,1.31089894980565,2.01454135594305,1.68390846405735
1990-07-14,3.53960579608467,51328,7,196,1990.53230593607,1687,1990,A,3940,1.2640153639068,2.37052456743499,1.72732762848932
1990-07-15,4.2475269553016,51329,7,197,1990.5350456621,1687,1990,A,3941,1.44633692070075,2.83977516440164,1.78490521610563
1990-07-16,3.65287318155938,51330,7,198,1990.53778538813,1687,1990,A,3942,1.29551403096617,3.22812048602922,1.81794153686909
1990-07-17,2.1237634776508,51331,7,199,1990.54052511416,1687,1990,A,3943,0.753189740140808,3.39397630047433,1.81227816759535
1990-07-18,1.69901078212064,51332,7,200,1990.54326484018,1687,1990,A,3944,0.530046188826598,3.09462678171974,1.80000753416892
1990-07-19,1.5007928575399,51333,7,201,1990.54600456621,1687,1990,A,3945,0.40599354015662,2.92472570350768,1.78396132122667
1990-07-20,1.35920862569651,51334,7,202,1990.54874429224,1687,1990,A,3946,0.306902637512389,2.5889688108505,1.76508342364755
1990-07-21,1.52910970390858,51335,7,203,1990.55148401826,1687,1990,A,3947,0.424685673168772,2.30175508339677,1.75470057997904
1990-07-22,1.755644474858,51336,7,204,1990.55422374429,1687,1990,A,3948,0.562836011649589,1.94577187190483,1.755644474858
1990-07-23,1.38752547206519,51337,7,205,1990.55696347032,1687,1990,A,3949,0.327521924715124,1.62215077054852,1.74714942094739
1990-07-24,1.21762439385313,51338,7,206,1990.55970319635,1687,1990,A,3950,0.19690174229806,1.49270233000599,1.73676657727888
1990-07-25,1.10435700837842,51339,7,207,1990.56244292237,1687,1990,A,3951,0.0992632727341441,1.40775179089996,1.72638373361036
1990-07-26,0.991089622903707,51340,7,208,1990.5651826484,1687,1990,A,3952,-0.0089503119060887,1.33493704309479,1.71316920530498
1990-07-27,0.877822237428998,51341,7,209,1990.56792237443,1687,1990,A,3953,-0.130311168910356,1.26616755905657,1.69901078212064
1990-07-28,0.96277277653503,51342,7,210,1990.57066210046,1687,1990,A,3954,-0.037937848779341,1.18526228371749,1.69240351796795
1990-07-29,1.04772331564106,51343,7,211,1990.57340182648,1687,1990,A,3955,0.0466195392487221,1.08413068954365,1.69145962308899
1990-07-30,1.10435700837842,51344,7,212,1990.57614155251,1687,1990,A,3956,0.0992632727341441,1.04367805187411,1.68957183333108
1990-07-31,0.96277277653503,51345,7,213,1990.57888127854,1687,1990,A,3957,-0.037937848779341,1.00727067797152,1.68390846405735
1990-08-01,0.934455930166353,51346,8,214,1990.58162100457,1688,1990,A,3958,-0.0677908119290222,0.982999095369799,1.6763573050257
1990-08-02,0.849505391060321,51347,8,215,1990.58436073059,1688,1990,A,3959,-0.163100991733347,0.96277277653503,1.6678622511151
1990-08-03,0.707921159216934,51348,8,216,1990.58710045662,1688,1990,A,3960,-0.345422548527302,0.938501193933307,1.65842330232554
1990-08-04,0.679604312848257,51349,8,217,1990.58984018265,1688,1990,A,3961,-0.386244543047557,0.898048556263768,1.65087214329389
1990-08-05,0.651287466479579,51350,8,218,1990.59257990868,1688,1990,A,3962,-0.428804157466353,0.841414863526413,1.63293814059373
1990-08-06,0.792871698322966,51351,8,219,1990.5953196347,1688,1990,A,3963,-0.232093863220299,0.79691696208992,1.62444308668312
1990-08-07,0.906139083797675,51352,8,220,1990.59805936073,1688,1990,A,3964,-0.0985624705957758,0.788826434556012,1.62255529692521
1990-08-08,0.792871698322966,51353,8,221,1990.60079908676,1688,1990,A,3965,-0.232093863220299,0.768600115721242,1.61783582253043
1990-08-09,0.736238005585611,51354,8,222,1990.60353881279,1688,1990,A,3966,-0.30620183537402,0.752419060653427,1.61028466349879
1990-08-10,1.44415916480255,51355,8,223,1990.60627853881,1688,1990,A,3967,0.367527259328823,0.857595918594228,1.53194138854545
1990-08-11,2.15208032401948,51356,8,224,1990.60901826484,1688,1990,A,3968,0.766434966890829,1.06794963447583,1.51400738584528
1990-08-12,1.44415916480255,51357,8,225,1990.61175799087,1688,1990,A,3969,0.367527259328823,1.18121701995054,1.43849579552881
1990-08-13,1.07604016200974,51358,8,226,1990.6144977169,1688,1990,A,3970,0.0732877863308835,1.22166965762008,1.35637694105965
1990-08-14,5.21029973183663,51359,8,227,1990.61723744292,1688,1990,A,3971,1.65063738421348,1.83654975019707,1.38846936694415
1990-08-15,3.17148679329186,51360,8,228,1990.61997716895,1688,1990,A,3972,1.15420049789959,2.1763519066212,1.3724231540019
1990-08-16,1.58574339664593,51361,8,229,1990.62271689498,1688,1990,A,3973,0.461053317339647,2.29770981962982,1.35448915130173
1990-08-17,1.21762439385313,51362,8,230,1990.625456621,1688,1990,A,3974,0.19690174229806,2.26534770949419,1.33844293835948
1990-08-18,1.04772331564106,51363,8,231,1990.62819634703,1688,1990,A,3975,0.0466195392487221,2.10758242258299,1.32334062029619
1990-08-19,0.934455930166353,51364,8,232,1990.63093607306,1688,1990,A,3976,-0.0677908119290222,2.03476767477782,1.30918219711185
