huc8,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude,tierlevel
2080101,455767,bay747,twqm,main,vadeq,odu,cb7.3,2019-06-24t00:00:00,08:48:00,13,5,5,4,ap,d,s1,chla,"",8.3304,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,455769,bay747,twqm,main,vadeq,odu,cb7.3e,2019-06-24t00:00:00,09:42:00,19,,,18,b,d,s1,chla,"",3.96686,ug/l,l01,odu,"",,,"",37.22875,-76.05383,t3
2080101,455771,bay747,twqm,main,vadeq,odu,cb7.4,2019-06-26t00:00:00,10:07:00,14,4,5,1,s,d,s1,chla,"",5.607,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,455771,bay747,twqm,main,vadeq,odu,cb7.4,2019-06-26t00:00:00,10:07:00,14,4,5,13,b,d,s1,chla,<,1.926,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,455785,bay747,twqm,main,vadeq,odu,le3.6,2019-06-25t00:00:00,11:12:00,9,,,1,s,d,s1,chla,"",16.376,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,455773,bay747,twqm,main,vadeq,odu,cb7.4n,2019-06-26t00:00:00,09:33:00,10,,,1,s,d,s2,chla,"",5.18743,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,455785,bay747,twqm,main,vadeq,odu,le3.6,2019-06-25t00:00:00,11:12:00,9,,,8,b,d,s1,chla,"",11.748,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,455800,bay747,twqm,main,vadeq,odu,we4.3,2019-06-25t00:00:00,15:47:00,5,,,4,b,d,s1,chla,"",13.884,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,455800,bay747,twqm,main,vadeq,odu,we4.3,2019-06-25t00:00:00,15:47:00,5,,,1,s,d,s1,chla,"",11.748,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,455901,bay748,twqm,main,vadeq,odu,cb5.4,2019-07-09t00:00:00,14:43:00,32,10,10,31,b,d,s1,chla,"",1.068,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455901,bay748,twqm,main,vadeq,odu,cb5.4,2019-07-09t00:00:00,14:43:00,32,10,10,11,bp,d,s1,chla,"",1.83086,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455901,bay748,twqm,main,vadeq,odu,cb5.4,2019-07-09t00:00:00,14:43:00,32,10,10,9,ap,d,s1,chla,"",11.748,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455903,bay750,twqm,main,vadeq,odu,cb5.4,2019-08-06t00:00:00,15:09:00,32,7,11,31,b,d,s1,chla,"",1.068,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455903,bay750,twqm,main,vadeq,odu,cb5.4,2019-08-06t00:00:00,15:09:00,32,7,11,6,ap,d,s1,chla,"",11.748,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455903,bay750,twqm,main,vadeq,odu,cb5.4,2019-08-06t00:00:00,15:09:00,32,7,11,12,bp,d,s1,chla,"",2.3496,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455901,bay748,twqm,main,vadeq,odu,cb5.4,2019-07-09t00:00:00,14:43:00,32,10,10,1,s,d,s1,chla,"",12.51086,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455905,bay748,twqm,main,vadeq,odu,cb5.4w,2019-07-09t00:00:00,15:37:00,5,,,4,b,d,s1,chla,"",15.25714,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,455907,bay750,twqm,main,vadeq,odu,cb5.4w,2019-08-06t00:00:00,16:04:00,5,,,4,b,d,s1,chla,"",14.151,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,455909,bay748,twqm,main,vadeq,odu,cb5.5,2019-07-09t00:00:00,16:28:00,15,10,10,14,b,d,s1,chla,"",1.98343,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455903,bay750,twqm,main,vadeq,odu,cb5.4,2019-08-06t00:00:00,15:09:00,32,7,11,1,s,d,s1,chla,"",8.3304,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455909,bay748,twqm,main,vadeq,odu,cb5.5,2019-07-09t00:00:00,16:28:00,15,10,10,1,s,d,s1,chla,"",15.25714,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455907,bay750,twqm,main,vadeq,odu,cb5.4w,2019-08-06t00:00:00,16:04:00,5,,,1,s,d,s1,chla,"",15.486,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,455909,bay748,twqm,main,vadeq,odu,cb5.5,2019-07-09t00:00:00,16:28:00,15,10,10,11,bp,d,s1,chla,"",4.57714,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455911,bay750,twqm,main,vadeq,odu,cb5.5,2019-08-06t00:00:00,16:49:00,17,10,10,9,ap,d,s1,chla,"",3.5244,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455905,bay748,twqm,main,vadeq,odu,cb5.4w,2019-07-09t00:00:00,15:37:00,5,,,1,s,d,s1,chla,"",15.71486,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,455911,bay750,twqm,main,vadeq,odu,cb5.5,2019-08-06t00:00:00,16:49:00,17,10,10,16,b,d,s1,chla,"",1.67829,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455913,bay748,twqm,main,vadeq,odu,cb6.1,2019-07-10t00:00:00,08:00:00,12,9,9,8,ap,d,s1,chla,"",13.12114,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455909,bay748,twqm,main,vadeq,odu,cb5.5,2019-07-09t00:00:00,16:28:00,15,10,10,9,ap,d,s1,chla,"",8.39143,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455911,bay750,twqm,main,vadeq,odu,cb5.5,2019-08-06t00:00:00,16:49:00,17,10,10,1,s,d,s1,chla,"",10.68,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455911,bay750,twqm,main,vadeq,odu,cb5.5,2019-08-06t00:00:00,16:49:00,17,10,10,11,bp,d,s1,chla,"",2.136,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455913,bay748,twqm,main,vadeq,odu,cb6.1,2019-07-10t00:00:00,08:00:00,12,9,9,10,bp,d,s1,chla,"",4.72971,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455913,bay748,twqm,main,vadeq,odu,cb6.1,2019-07-10t00:00:00,08:00:00,12,9,9,1,s,d,s1,chla,"",13.73143,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455915,bay750,twqm,main,vadeq,odu,cb6.1,2019-08-07t00:00:00,07:39:00,12,7,7,1,s,d,s1,chla,"",8.01,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455917,bay748,twqm,main,vadeq,odu,cb6.2,2019-07-10t00:00:00,10:15:00,10,8,8,7,ap,d,s1,chla,"",11.13771,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,455917,bay748,twqm,main,vadeq,odu,cb6.2,2019-07-10t00:00:00,10:15:00,10,8,8,1,s,d,s1,chla,"",14.49429,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,455915,bay750,twqm,main,vadeq,odu,cb6.1,2019-08-07t00:00:00,07:39:00,12,7,7,6,ap,d,s1,chla,"",8.1168,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455915,bay750,twqm,main,vadeq,odu,cb6.1,2019-08-07t00:00:00,07:39:00,12,7,7,8,bp,d,s1,chla,"",1.7088,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455913,bay748,twqm,main,vadeq,odu,cb6.1,2019-07-10t00:00:00,08:00:00,12,9,9,11,b,d,s1,chla,"",3.204,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455917,bay748,twqm,main,vadeq,odu,cb6.2,2019-07-10t00:00:00,10:15:00,10,8,8,9,bp,d,s1,chla,"",3.66171,ug/l,l01,odu,"",,,sample_collected_approximately_5_minutes_after_bottom_sample_collected.,37.4868,-76.15633,t3
2080101,455917,bay748,twqm,main,vadeq,odu,cb6.2,2019-07-10t00:00:00,10:15:00,10,8,8,9,b,d,s1,chla,"",7.78114,ug/l,l01,odu,"",,,sample_collected_approximately_5_minutes_before_below_pycnocline_sample_collected.,37.4868,-76.15633,t3
2080101,455920,bay748,twqm,main,vadeq,odu,cb6.3,2019-07-10t00:00:00,10:47:00,12,7,7,8,bp,d,s1,chla,"",6.408,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455915,bay750,twqm,main,vadeq,odu,cb6.1,2019-08-07t00:00:00,07:39:00,12,7,7,11,b,d,s1,chla,"",2.0025,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455922,bay750,twqm,main,vadeq,odu,cb6.3,2019-08-06t00:00:00,08:27:00,12,4,5,1,s,d,s1,chla,"",7.5828,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455924,bay748,twqm,main,vadeq,odu,cb6.4,2019-07-10t00:00:00,11:43:00,9,,,3,ap,d,s1,chla,"",10.83257,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455922,bay750,twqm,main,vadeq,odu,cb6.3,2019-08-06t00:00:00,08:27:00,12,4,5,3,ap,d,s1,chla,"",8.4372,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455922,bay750,twqm,main,vadeq,odu,cb6.3,2019-08-06t00:00:00,08:27:00,12,4,5,6,bp,d,s1,chla,"",5.4735,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455920,bay748,twqm,main,vadeq,odu,cb6.3,2019-07-10t00:00:00,10:47:00,12,7,7,11,b,d,s1,chla,"",2.28857,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455924,bay748,twqm,main,vadeq,odu,cb6.4,2019-07-10t00:00:00,11:43:00,9,,,1,s,d,s1,chla,"",10.98514,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455926,bay750,twqm,main,vadeq,odu,cb6.4,2019-08-05t00:00:00,12:56:00,10,3,3,2,ap,d,s1,chla,"",5.6604,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455926,bay750,twqm,main,vadeq,odu,cb6.4,2019-08-05t00:00:00,12:56:00,10,3,3,4,bp,d,s1,chla,"",7.476,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455920,bay748,twqm,main,vadeq,odu,cb6.3,2019-07-10t00:00:00,10:47:00,12,7,7,1,s,d,s1,chla,"",13.73143,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455920,bay748,twqm,main,vadeq,odu,cb6.3,2019-07-10t00:00:00,10:47:00,12,7,7,6,ap,d,s1,chla,"",8.544,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455922,bay750,twqm,main,vadeq,odu,cb6.3,2019-08-06t00:00:00,08:27:00,12,4,5,11,b,d,s1,chla,"",3.471,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455936,bay748,twqm,main,vadeq,odu,cb7.1s,2019-07-09t00:00:00,09:26:00,13,,,12,b,d,s1,chla,"",2.0025,ug/l,l01,odu,"",,,"",37.58124,-76.05799,t3
2080101,455930,bay750,twqm,main,vadeq,odu,cb7.1,2019-08-06t00:00:00,11:15:00,18,,,1,s,d,s1,chla,"",17.7288,ug/l,l01,odu,"",,,"",37.68346,-75.98966,t3
2080101,455924,bay748,twqm,main,vadeq,odu,cb6.4,2019-07-10t00:00:00,11:43:00,9,,,6,bp,d,s1,chla,"",5.79771,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455924,bay748,twqm,main,vadeq,odu,cb6.4,2019-07-10t00:00:00,11:43:00,9,,,8,b,d,s1,chla,"",3.96686,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455928,bay748,twqm,main,vadeq,odu,cb7.1,2019-07-09t00:00:00,10:17:00,18,,,17,b,d,s1,chla,"",1.98343,ug/l,l01,odu,"",,,"",37.68346,-75.98966,t3
2080101,455928,bay748,twqm,main,vadeq,odu,cb7.1,2019-07-09t00:00:00,10:17:00,18,,,1,s,d,s1,chla,"",11.29029,ug/l,l01,odu,"",,,"",37.68346,-75.98966,t3
2080101,455926,bay750,twqm,main,vadeq,odu,cb6.4,2019-08-05t00:00:00,12:56:00,10,3,3,9,b,d,s1,chla,"",4.272,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455926,bay750,twqm,main,vadeq,odu,cb6.4,2019-08-05t00:00:00,12:56:00,10,3,3,1,s,d,s1,chla,"",4.1652,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455940,bay748,twqm,main,vadeq,odu,cb7.2,2019-07-09t00:00:00,08:20:00,14,,,13,b,d,s1,chla,"",2.28857,ug/l,l01,odu,"",,,"",37.41153,-76.07966,t3
2080101,455938,bay750,twqm,main,vadeq,odu,cb7.1s,2019-08-06t00:00:00,10:31:00,16,,,15,b,d,s1,chla,"",2.5365,ug/l,l01,odu,"",,,"",37.58124,-76.05799,t3
2080101,455942,bay750,twqm,main,vadeq,odu,cb7.2,2019-08-06t00:00:00,08:58:00,21,,,1,s,d,s1,chla,"",5.4468,ug/l,l01,odu,"",,,"",37.41153,-76.07966,t3
2080101,455944,bay748,twqm,main,vadeq,odu,cb7.2e,2019-07-09t00:00:00,07:51:00,13,,,12,b,d,s1,chla,"",2.67,ug/l,l01,odu,"",,,"",37.41153,-76.02466,t3
2080101,455950,bay750,twqm,main,vadeq,odu,cb7.3,2019-08-05t00:00:00,11:11:00,14,3,5,13,b,d,s1,chla,"",7.1556,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,455948,bay748,twqm,main,vadeq,odu,cb7.3,2019-07-10t00:00:00,15:46:00,14,5,7,8,bp,d,s1,chla,"",5.64514,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,455946,bay750,twqm,main,vadeq,odu,cb7.2e,2019-08-06t00:00:00,09:33:00,13,,,1,s,d,s1,chla,"",7.1556,ug/l,l01,odu,"",,,"",37.41153,-76.02466,t3
2080101,455952,bay748,twqm,main,vadeq,odu,cb7.3e,2019-07-08t00:00:00,13:22:00,19,,,18,b,d,s1,chla,"",5.073,ug/l,l01,odu,"",,,"",37.22875,-76.05383,t3
2080101,455948,bay748,twqm,main,vadeq,odu,cb7.3,2019-07-10t00:00:00,15:46:00,14,5,7,4,ap,d,s1,chla,"",9.612,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,455948,bay748,twqm,main,vadeq,odu,cb7.3,2019-07-10t00:00:00,15:46:00,14,5,7,1,s,d,s1,chla,"",10.22229,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,455952,bay748,twqm,main,vadeq,odu,cb7.3e,2019-07-08t00:00:00,13:22:00,19,,,1,s,d,s1,chla,"",7.209,ug/l,l01,odu,"",,,"",37.22875,-76.05383,t3
2080101,455950,bay750,twqm,main,vadeq,odu,cb7.3,2019-08-05t00:00:00,11:11:00,14,3,5,1,s,d,s1,chla,"",4.5924,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,455930,bay750,twqm,main,vadeq,odu,cb7.1,2019-08-06t00:00:00,11:15:00,18,,,17,b,d,s1,chla,"",2.3496,ug/l,l01,odu,"",,,"",37.68346,-75.98966,t3
2080101,455936,bay748,twqm,main,vadeq,odu,cb7.1s,2019-07-09t00:00:00,09:26:00,13,,,1,s,d,s1,chla,"",11.8815,ug/l,l01,odu,"",,,"",37.58124,-76.05799,t3
2080101,455948,bay748,twqm,main,vadeq,odu,cb7.3,2019-07-10t00:00:00,15:46:00,14,5,7,13,b,d,s1,chla,"",3.66171,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,455946,bay750,twqm,main,vadeq,odu,cb7.2e,2019-08-06t00:00:00,09:33:00,13,,,12,b,d,s1,chla,"",3.8448,ug/l,l01,odu,"",,,"",37.41153,-76.02466,t3
2080101,455954,bay750,twqm,main,vadeq,odu,cb7.3e,2019-08-05t00:00:00,12:01:00,18,,,17,b,d,s1,chla,"",5.874,ug/l,l01,odu,"",,,"",37.22875,-76.05383,t3
2080101,455940,bay748,twqm,main,vadeq,odu,cb7.2,2019-07-09t00:00:00,08:20:00,14,,,1,s,d,s1,chla,"",9.345,ug/l,l01,odu,"",,,"",37.41153,-76.07966,t3
2080101,455938,bay750,twqm,main,vadeq,odu,cb7.1s,2019-08-06t00:00:00,10:31:00,16,,,1,s,d,s1,chla,"",7.1556,ug/l,l01,odu,"",,,"",37.58124,-76.05799,t3
2080101,455956,bay748,twqm,main,vadeq,odu,cb7.4,2019-07-08t00:00:00,11:44:00,15,2,5,6,bp,d,s1,chla,"",4.6725,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,455956,bay748,twqm,main,vadeq,odu,cb7.4,2019-07-08t00:00:00,11:44:00,15,2,5,1,ap,d,s1,chla,"",7.209,ug/l,l01,odu,"",,,sample_collected_approximately_15_minutes_after_surface_sample_collected.,36.9957,-76.02048,t3
2080101,455942,bay750,twqm,main,vadeq,odu,cb7.2,2019-08-06t00:00:00,08:58:00,21,,,20,b,d,s1,chla,"",4.806,ug/l,l01,odu,"",,,"",37.41153,-76.07966,t3
2080101,455944,bay748,twqm,main,vadeq,odu,cb7.2e,2019-07-09t00:00:00,07:51:00,13,,,1,s,d,s1,chla,"",8.277,ug/l,l01,odu,"",,,"",37.41153,-76.02466,t3
2080101,455958,bay750,twqm,main,vadeq,odu,cb7.4,2019-08-05t00:00:00,09:41:00,15,2,7,1,s,d,s1,chla,"",4.9128,ug/l,l01,odu,"",,,sample_collected_approximately_10_minutes_before_above_pycnocline_sample_collected.,36.9957,-76.02048,t3
2080101,455956,bay748,twqm,main,vadeq,odu,cb7.4,2019-07-08t00:00:00,11:44:00,15,2,5,1,s,d,s1,chla,"",5.7405,ug/l,l01,odu,"",,,sample_collected_approximately_15_minutes_before_above_pycnocline_sample_collected.,36.9957,-76.02048,t3
2080101,455958,bay750,twqm,main,vadeq,odu,cb7.4,2019-08-05t00:00:00,09:41:00,15,2,7,8,bp,d,s1,chla,"",4.0584,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,455959,bay748,twqm,main,vadeq,odu,cb7.4n,2019-07-08t00:00:00,12:27:00,10,,,9,b,d,s1,chla,"",3.6045,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,455959,bay748,twqm,main,vadeq,odu,cb7.4n,2019-07-08t00:00:00,12:27:00,10,,,9,b,d,s2,chla,"",3.471,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,455950,bay750,twqm,main,vadeq,odu,cb7.3,2019-08-05t00:00:00,11:11:00,14,3,5,6,bp,d,s1,chla,"",5.6604,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,455958,bay750,twqm,main,vadeq,odu,cb7.4,2019-08-05t00:00:00,09:41:00,15,2,7,1,ap,d,s1,chla,"",4.0584,ug/l,l01,odu,"",,,sample_collected_approximately_10_minutes_after_surface_sample_collected.,36.9957,-76.02048,t3
2080101,455958,bay750,twqm,main,vadeq,odu,cb7.4,2019-08-05t00:00:00,09:41:00,15,2,7,14,b,d,s1,chla,"",4.0584,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,455959,bay748,twqm,main,vadeq,odu,cb7.4n,2019-07-08t00:00:00,12:27:00,10,,,1,s,d,s1,chla,"",4.272,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,455961,bay750,twqm,main,vadeq,odu,cb7.4n,2019-08-05t00:00:00,10:23:00,11,,,1,s,d,s1,chla,"",2.9904,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,455950,bay750,twqm,main,vadeq,odu,cb7.3,2019-08-05t00:00:00,11:11:00,14,3,5,2,ap,d,s1,chla,"",4.0584,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,455954,bay750,twqm,main,vadeq,odu,cb7.3e,2019-08-05t00:00:00,12:01:00,18,,,1,s,d,s1,chla,"",6.3012,ug/l,l01,odu,"",,,"",37.22875,-76.05383,t3
2080101,455965,bay748,twqm,main,vadeq,odu,cb8.1e,2019-07-08t00:00:00,11:14:00,14,,,13,b,d,s1,chla,"",2.2695,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,455961,bay750,twqm,main,vadeq,odu,cb7.4n,2019-08-05t00:00:00,10:23:00,11,,,1,s,d,s2,chla,"",2.8836,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,455964,bay750,twqm,main,vadeq,odu,cb8.1,2019-08-05t00:00:00,08:31:00,9,,,1,s,d,s1,chla,"",7.3692,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,455962,bay748,twqm,main,vadeq,odu,cb8.1,2019-07-08t00:00:00,10:29:00,9,,,1,s,d,s1,chla,"",9.078,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,455967,bay750,twqm,main,vadeq,odu,cb8.1e,2019-08-05t00:00:00,09:13:00,15,,,1,s,d,s1,chla,"",6.1944,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,455976,bay748,twqm,main,vadeq,odu,le3.6,2019-07-10t00:00:00,08:49:00,9,,,1,s,d,s1,chla,"",16.17257,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,455959,bay748,twqm,main,vadeq,odu,cb7.4n,2019-07-08t00:00:00,12:27:00,10,,,1,s,d,s2,chla,"",3.3375,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,455961,bay750,twqm,main,vadeq,odu,cb7.4n,2019-08-05t00:00:00,10:23:00,11,,,10,b,d,s1,chla,"",3.8448,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,455996,bay748,twqm,main,vadeq,odu,we4.3,2019-07-10t00:00:00,13:52:00,5,,,1,s,d,s1,chla,"",11.29029,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,455998,bay750,twqm,main,vadeq,odu,we4.3,2019-08-05t00:00:00,15:02:00,5,,,4,b,d,s1,chla,"",10.947,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,456951,bay748,twqm,main,mddnr,mddnr,cb5.3,2019-07-08t00:00:00,10:48:00,26,7.5,9.5,25,b,d,s1,chla,"",1.424,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,455956,bay748,twqm,main,vadeq,odu,cb7.4,2019-07-08t00:00:00,11:44:00,15,2,5,14,b,d,s1,chla,"",1.869,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,456951,bay748,twqm,main,mddnr,mddnr,cb5.3,2019-07-08t00:00:00,10:48:00,26,7.5,9.5,6,ap,d,s1,chla,"",14.525,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,455961,bay750,twqm,main,vadeq,odu,cb7.4n,2019-08-05t00:00:00,10:23:00,11,,,10,b,d,s2,chla,"",3.9516,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,455962,bay748,twqm,main,vadeq,odu,cb8.1,2019-07-08t00:00:00,10:29:00,9,,,8,b,d,s1,chla,"",4.539,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,455964,bay750,twqm,main,vadeq,odu,cb8.1,2019-08-05t00:00:00,08:31:00,9,,,8,b,d,s1,chla,"",6.7284,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,455965,bay748,twqm,main,vadeq,odu,cb8.1e,2019-07-08t00:00:00,11:14:00,14,,,1,s,d,s1,chla,"",7.743,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,455967,bay750,twqm,main,vadeq,odu,cb8.1e,2019-08-05t00:00:00,09:13:00,15,,,14,b,d,s1,chla,"",5.4468,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,455976,bay748,twqm,main,vadeq,odu,le3.6,2019-07-10t00:00:00,08:49:00,9,,,8,b,d,s1,chla,"",14.64686,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,455978,bay750,twqm,main,vadeq,odu,le3.6,2019-08-07t00:00:00,08:28:00,9,,,1,s,d,s1,chla,"",10.3596,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,455978,bay750,twqm,main,vadeq,odu,le3.6,2019-08-07t00:00:00,08:28:00,9,,,8,b,d,s1,chla,"",10.2528,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,455996,bay748,twqm,main,vadeq,odu,we4.3,2019-07-10t00:00:00,13:52:00,5,,,4,b,d,s1,chla,"",11.13771,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,455998,bay750,twqm,main,vadeq,odu,we4.3,2019-08-05t00:00:00,15:02:00,5,,,1,s,d,s1,chla,"",10.5465,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,456951,bay748,twqm,main,mddnr,mddnr,cb5.3,2019-07-08t00:00:00,10:48:00,26,7.5,9.5,0.5,s,d,s1,chla,"",13.03,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,456951,bay748,twqm,main,mddnr,mddnr,cb5.3,2019-07-08t00:00:00,10:48:00,26,7.5,9.5,11,bp,d,s1,chla,"",1.068,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,461085,bay747,twqm,main,mddnr,mddnr,cb5.3,2019-06-24t00:00:00,10:25:00,26.5,7.5,12.5,14,bp,d,s1,chla,"",3.845,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,461085,bay747,twqm,main,mddnr,mddnr,cb5.3,2019-06-24t00:00:00,10:25:00,26.5,7.5,12.5,0.5,s,d,s1,chla,"",19.224,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,461085,bay747,twqm,main,mddnr,mddnr,cb5.3,2019-06-24t00:00:00,10:25:00,26.5,7.5,12.5,25,b,d,s1,chla,"",2.777,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,461415,bay750,twqm,main,mddnr,mddnr,cb5.3,2019-08-05t00:00:00,10:47:00,26.5,11.5,12.5,10,ap,d,s1,chla,"",8.239,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,461415,bay750,twqm,main,mddnr,mddnr,cb5.3,2019-08-05t00:00:00,10:47:00,26.5,11.5,12.5,0.5,s,d,s1,chla,"",5.645,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,461415,bay750,twqm,main,mddnr,mddnr,cb5.3,2019-08-05t00:00:00,10:47:00,26.5,11.5,12.5,14,bp,d,s1,chla,"",1.831,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,461085,bay747,twqm,main,mddnr,mddnr,cb5.3,2019-06-24t00:00:00,10:25:00,26.5,7.5,12.5,6,ap,d,s1,chla,"",17.889,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,461415,bay750,twqm,main,mddnr,mddnr,cb5.3,2019-08-05t00:00:00,10:47:00,26.5,11.5,12.5,25,b,d,s1,chla,<,0.62,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
